 ,a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
0.005498533724340176,0.2525659824046921,0.00036656891495601173,0.0009164222873900294,0.0016495601173020528,0.19336510263929618,0.0,0.00036656891495601173,0.001466275659824047,0.07569648093841642,0.0010997067448680353,0.0007331378299120235,0.0005498533724340176,0.0007331378299120235,0.002932551319648094,0.18841642228739003,0.0005498533724340176,0.0,0.0020161290322580645,0.0005498533724340176,0.0005498533724340176,0.26814516129032256,0.00018328445747800586,0.00036656891495601173,0.0,0.001282991202346041,0.0
0.13183411650630267,0.08760349071380621,0.009621839337659432,0.002163049153427314,0.0023122249571119564,0.29406280301335125,0.007123144625941672,0.0013425822331617813,0.017341687178339674,0.16875512791825165,0.0009323487730290147,0.0049228015215931975,0.04452897739986574,0.009025136122920862,0.028679048258372492,0.038748415007085854,0.005221153128962482,3.729395092116059e-05,0.01461922876109495,0.06601029313045424,0.009621839337659432,0.018087566196762887,0.0011188185276348177,0.011150891325427017,3.729395092116059e-05,0.024986947117177593,0.00011188185276348176
0.09400507913705974,0.1285278198188954,0.0038119180155452375,0.0066080086191416774,0.0119026242208142,0.17739014442192752,0.00485339763486648,0.004376266577739015,0.0013287843418926199,0.16877613318626067,0.0001026088294897776,0.004622527768514481,0.09622656029551344,0.007177487622809943,0.005566528999820434,0.09718595285124285,0.007480183669804787,9.747838801528871e-05,0.0009440012313059539,0.015216889413334017,0.018207936792961035,0.03451247979888669,0.005592181207192879,0.0015596542082446194,5.13044147448888e-05,0.10361439601877742,0.00026165251519893285
0.09883748562303356,0.18673421860593328,0.04117753296008669,0.0009600486678136555,0.0008744997766223396,0.17942454112525308,0.00219575487391044,0.000351700997119854,0.0007604345883672519,0.17215288537399123,0.00018060321473722233,0.00034219556476526336,0.003621569727099037,0.03255610581447297,0.009619497542845737,0.118124007870498,0.0657680864614127,5.7032594127543894e-05,0.0011691681796146497,0.017594555288347292,0.0009695541001682462,0.03809777287719932,0.0007509291560126612,0.0008744997766223396,9.505432354590648e-06,0.02665323232227218,0.00014258148531885972
0.10196792771007668,0.07411148938878107,0.005659581914792071,0.053557224219669734,0.05993270546310732,0.12831302300423175,0.013590155588787426,0.11817509306691272,0.005595946418912469,0.08864424576028508,0.0020761080530720035,0.008757835120430177,0.007135129975500334,0.006387412898915015,0.01570603582678418,0.0812307104903115,0.010098157752394286,0.0019448598428203252,0.008288523338318114,0.05770944032581374,0.1174591937382672,0.013128798243660313,0.007310127589169239,0.0037385853829265962,0.0004295395971873111,0.006956155143338955,0.002095994145534379
0.014217237157983434,0.014574953496875945,0.019014610725130766,0.04333932176982146,0.03066026486907582,0.011287937805052545,0.008525572743604827,0.042413233914688625,0.004085915515350006,0.023116424744431548,0.0006160670280926564,0.007082783510071702,0.07271975707085963,0.06768788057043833,0.18707372136281974,0.02971032925801682,0.05914640932288272,0.0013076519499515096,0.11450897470548022,0.06210750568371516,0.05124882748533363,0.07757675002782238,0.025421707817294394,0.01738898869616369,0.007929378845450643,0.004213103546956231,0.0030246903766355587
0.024080803104021678,0.1103300222595659,0.0018036407147696179,0.0012493511292550523,0.0008270352545772882,0.15149702179325877,0.0015484915404851353,0.0006422720594057664,0.14749381923120913,0.09055156212882394,0.00017596494778240174,0.0006246755646275261,0.06458793408353056,0.0019708074151628995,0.004751053590124847,0.11062916267079598,0.031471330910882556,3.519298955648035e-05,0.13033723682242498,0.03405801564328386,0.04031356953694824,0.03355651554210401,7.03859791129607e-05,0.0016452722617654562,8.798247389120087e-06,0.015731266331746718,8.798247389120087e-06
0.005099439061703213,0.0035696073431922487,0.0,0.0,0.0003399626041135475,0.0010198878123406426,0.00016998130205677376,0.00016998130205677376,0.0003399626041135475,0.0030596634370219276,0.0,0.0,0.0003399626041135475,0.00016998130205677376,0.0003399626041135475,0.000679925208227095,0.0003399626041135475,0.000679925208227095,0.0010198878123406426,0.0008499065102838688,0.00135985041645419,0.9796022437531872,0.0003399626041135475,0.0003399626041135475,0.0,0.00016998130205677376,0.0
0.08437102612751332,0.1430736291282568,0.012541693920914605,0.023324219241973032,0.0230235761094341,0.16259918176315008,0.006175372452151021,0.013228297831712975,0.008438321436261624,0.1447231036121866,0.0007434823412787084,0.007828909681115142,0.011465066486822486,0.027244768200082068,0.01750230560780697,0.12635137056703732,0.014248046835324756,0.0005972235200435526,0.02336484669231613,0.04817196787181227,0.0342895680895754,0.024664925103295293,0.0070285489093560955,0.0036645960209475133,4.875294041171858e-05,0.030803732850137523,0.00048346665908287594
0.3023253955569762,0.03705050343615151,0.0019298385807895158,0.03803340258910021,0.0010228544030685632,0.08326274572478824,0.001937829630813489,0.001062809653188429,0.04473789355921368,0.07234297586702892,0.0002836822758510468,0.0072918331468755,0.014999200894997603,0.0291073997123222,0.010280485855841457,0.035264503755793514,0.03415374780246124,0.004079431037238293,0.0011227425283682276,0.08334265622502797,0.1363353044590059,0.04177720952533163,0.0005194182515582547,0.005641681316925044,0.0,0.012014543711043631,7.99105002397315e-05
0.0899936767521027,0.09145755195024556,0.002330073540239244,0.007700503261236758,0.0008488743752544458,0.19155543236290246,0.0032395817994404358,0.0011736987535405858,0.07156097603229188,0.21501208346687226,0.000290176444602285,0.0002988384280232488,0.015032872227082557,0.003819934688645006,0.003105321056415498,0.09249698996076121,0.001710741725640337,8.661983420963733e-05,0.08821797015080513,0.02455672299843218,0.025232357705267352,0.031620570478228104,0.00035514132025951304,0.004907013607975954,3.0316941973373065e-05,0.03189342295598846,0.0014725371815638344
0.00617513973915358,0.031408038328453555,0.04027529563861744,0.03442716453097076,0.027826153085668656,0.026251948743298226,0.007361496634853036,0.017985474732879578,0.0007985094490284802,0.03157534507015476,0.0006083881516407468,0.004038176356515457,0.10722841172668163,0.06676299479067645,0.2100155899463858,0.007924255675120727,0.03867067188866497,0.00031179892771588275,0.10820183276930682,0.15085744705121867,0.07080117114719191,0.0005323396326856535,0.0034221833529792006,0.00022814555686528004,0.003064755313890262,0.0011179132286398723,0.002129358530742614
0.004263038548752834,0.15177626606198036,3.023431594860166e-05,0.00021164021164021165,0.00027210884353741496,0.5365079365079365,0.0,0.0002418745275888133,3.023431594860166e-05,0.20441421012849584,0.0,0.00018140589569160998,0.0005744520030234316,9.070294784580499e-05,0.00039304610733182163,0.07727891156462585,9.070294784580499e-05,0.0,0.0031746031746031746,0.0007860922146636433,0.0002418745275888133,0.013877551020408163,0.0013303099017384732,6.046863189720332e-05,0.0,0.004051398337112623,0.00012093726379440664
0.04253135180970233,0.21649484536082475,0.010844825277814968,0.003168652653188736,0.011157227652073012,0.15597804257598072,0.006114160753336011,0.0022314455304146027,0.06511358057749811,0.16258312134600794,0.00022314455304146025,0.008033203909492569,0.02744678002409961,0.006471192038202347,0.04279912527335208,0.144865443834516,0.004596777792654081,8.92578212165841e-05,0.032980764939527826,0.03208818672736199,0.007408399160976481,0.00499843798812871,8.92578212165841e-05,0.0036595706698799484,0.0,0.007140625697326728,0.000892578212165841
0.09787477365862957,0.1000667111407605,0.003907366815972553,0.05841989898027256,0.0017154293338416087,0.10626131706852188,0.003907366815972553,0.001238921185552273,0.018107309634994757,0.2039454874678357,0.0,0.0001906032593157343,0.005718097779472029,0.003144953778709616,0.001238921185552273,0.07233393691032117,0.09263318402744687,0.001238921185552273,0.001238921185552273,0.009625464595444583,0.11245592299628324,0.027160964452492137,0.0007624130372629372,0.0035261602973410845,0.0009530162965786714,0.0722386352806633,9.530162965786715e-05
0.52106888832214,0.029669302048797076,0.00673014253733458,0.03216299696789368,0.021097225764402504,0.024001813596304798,0.0032021309756581373,0.012907704950551163,0.002975431437558446,0.020417127150103433,0.00014168721131230694,0.0011760038538921476,0.05470543228768172,0.033990761993822435,0.032942276630111365,0.023930969990648643,0.05296267958854034,7.084360565615347e-05,0.02887585366544816,0.051786675734648194,0.031086174161920145,0.0030462750432145996,0.0005384114029867664,0.004406472271812747,0.002833744226246139,0.00012751849018107625,0.0031454560911332143
0.017076641593819882,0.16520973097513045,0.0014230534661516568,0.0010842312123060243,0.0014230534661516568,0.4262383953378058,0.00020329335230737954,0.0006098800569221387,0.0010164667615368977,0.15646811682591313,0.00013552890153825303,0.0009487023107677713,0.017957579453818526,0.0010164667615368977,0.0008131734092295182,0.1252287050213458,0.0010842312123060243,0.00027105780307650607,0.0007454089584603917,0.0010164667615368977,0.0009487023107677713,0.008877143050755574,0.0006098800569221387,0.0012197601138442774,0.0,0.02995188723995392,0.038422443586094736
